"","game_pk","link","gameType","season","gameDate","officialDate","isTie","gameNumber","publicFacing","doubleHeader","gamedayType","tiebreaker","calendarEventID","seasonDisplay","dayNight","scheduledInnings","reverseHomeAwayStatus","inningBreakLength","gamesInSeries","seriesGameNumber","seriesDescription","recordSource","ifNecessary","ifNecessaryDescription","rescheduleDate","rescheduleGameDate","status.abstractGameState","status.codedGameState","status.detailedState","status.statusCode","status.startTimeTBD","status.abstractGameCode","status.reason","teams.away.score","teams.away.isWinner","teams.away.splitSquad","teams.away.seriesNumber","teams.away.leagueRecord.wins","teams.away.leagueRecord.losses","teams.away.leagueRecord.pct","teams.away.team.id","teams.away.team.name","teams.away.team.link","teams.home.score","teams.home.isWinner","teams.home.splitSquad","teams.home.seriesNumber","teams.home.leagueRecord.wins","teams.home.leagueRecord.losses","teams.home.leagueRecord.pct","teams.home.team.id","teams.home.team.name","teams.home.team.link","venue.id","venue.name","venue.link","content.link","rescheduledFrom","rescheduledFromDate","description","resumeDate","resumeGameDate","resumedFrom","resumedFromDate"
"1",572067,"/api/v1.1/game/572067/feed/live","R","2019","2019-04-04T22:00:00Z","2019-04-04",FALSE,1,TRUE,"N","Y","N","44-572067-2019-04-04","2019","night",9,FALSE,120,4,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,4,TRUE,FALSE,1,1,0,"1.000",522,"Reading Fightin Phils","/api/v1/teams/522",0,FALSE,FALSE,1,0,1,".000",546,"Portland Sea Dogs","/api/v1/teams/546",2779,"Hadlock Field","/api/v1/venues/2779","/api/v1/game/572067/content",NA,NA,NA,NA,NA,NA,NA
"2",574419,"/api/v1.1/game/574419/feed/live","R","2019","2019-04-04T22:15:00Z","2019-04-04",FALSE,1,TRUE,"N","Y","N","44-574419-2019-04-04","2019","night",9,FALSE,120,4,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,6,TRUE,FALSE,1,1,0,"1.000",421,"Montgomery Biscuits","/api/v1/teams/421",3,FALSE,FALSE,1,0,1,".000",498,"Chattanooga Lookouts","/api/v1/teams/498",2682,"AT&T Field","/api/v1/venues/2682","/api/v1/game/574419/content",NA,NA,NA,NA,NA,NA,NA
"3",571855,"/api/v1.1/game/571855/feed/live","R","2019","2019-04-04T22:30:00Z","2019-04-04",FALSE,1,TRUE,"N","Y","N","44-571855-2019-04-04","2019","night",9,FALSE,120,4,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,4,FALSE,FALSE,1,0,1,".000",418,"Bowie Baysox","/api/v1/teams/418",8,TRUE,FALSE,1,1,0,"1.000",547,"Harrisburg Senators","/api/v1/teams/547",2749,"FNB Field","/api/v1/venues/2749","/api/v1/game/571855/content",NA,NA,NA,NA,NA,NA,NA
"4",571505,"/api/v1.1/game/571505/feed/live","R","2019","2019-04-04T22:35:00Z","2019-04-04",FALSE,1,TRUE,"N","Y","N","44-571505-2019-04-04","2019","night",9,FALSE,120,4,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,5,TRUE,FALSE,1,1,0,"1.000",452,"Altoona Curve","/api/v1/teams/452",0,FALSE,FALSE,1,0,1,".000",402,"Akron RubberDucks","/api/v1/teams/402",2740,"Canal Park","/api/v1/venues/2740","/api/v1/game/571505/content",NA,NA,NA,NA,NA,NA,NA
"5",571995,"/api/v1.1/game/571995/feed/live","R","2019","2019-04-04T22:35:00Z","2019-04-04",FALSE,1,TRUE,"N","Y","N","44-571995-2019-04-04","2019","night",9,FALSE,120,4,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,5,TRUE,FALSE,1,1,0,"1.000",505,"Binghamton Rumble Ponies","/api/v1/teams/505",2,FALSE,FALSE,1,0,1,".000",463,"New Hampshire Fisher Cats","/api/v1/teams/463",2868,"Northeast Delta Dental Stadium","/api/v1/venues/2868","/api/v1/game/571995/content",NA,NA,NA,NA,NA,NA,NA
"6",572207,"/api/v1.1/game/572207/feed/live","R","2019","2019-04-04T22:35:00Z","2019-04-04",FALSE,1,TRUE,"N","Y","N","44-572207-2019-04-04","2019","night",9,FALSE,120,4,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,0,FALSE,FALSE,1,0,1,".000",538,"Hartford Yard Goats","/api/v1/teams/538",1,TRUE,FALSE,1,1,0,"1.000",3410,"Richmond Flying Squirrels","/api/v1/teams/3410",2853,"The Diamond","/api/v1/venues/2853","/api/v1/game/572207/content",NA,NA,NA,NA,NA,NA,NA
"7",574909,"/api/v1.1/game/574909/feed/live","R","2019","2019-04-04T23:00:00Z","2019-04-04",FALSE,1,TRUE,"N","Y","N","44-574909-2019-04-04","2019","night",9,FALSE,120,5,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,5,FALSE,FALSE,1,0,1,".000",430,"Mississippi Braves","/api/v1/teams/430",7,TRUE,FALSE,1,1,0,"1.000",553,"Tennessee Smokies","/api/v1/teams/553",2848,"Smokies Stadium","/api/v1/venues/2848","/api/v1/game/574909/content",NA,NA,NA,NA,NA,NA,NA
"8",574559,"/api/v1.1/game/574559/feed/live","R","2019","2019-04-04T23:05:00Z","2019-04-04",FALSE,1,TRUE,"N","Y","N","44-574559-2019-04-04","2019","night",9,FALSE,120,5,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,5,TRUE,FALSE,1,1,0,"1.000",104,"Jackson Generals","/api/v1/teams/104",0,FALSE,FALSE,1,0,1,".000",564,"Jacksonville Jumbo Shrimp","/api/v1/teams/564",2852,"Baseball Grounds of Jacksonville","/api/v1/venues/2852","/api/v1/game/574559/content",NA,NA,NA,NA,NA,NA,NA
"9",584470,"/api/v1.1/game/584470/feed/live","R","2019","2019-04-04T23:15:00Z","2019-04-04",FALSE,1,TRUE,"N","Y","N","44-584470-2019-04-04","2019","night",9,FALSE,120,4,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,2,FALSE,FALSE,1,0,1,".000",5368,"Amarillo Sod Poodles","/api/v1/teams/5368",5,TRUE,FALSE,1,1,0,"1.000",482,"Corpus Christi Hooks","/api/v1/teams/482",2861,"Whataburger Field","/api/v1/venues/2861","/api/v1/game/584470/content",NA,NA,NA,NA,NA,NA,NA
"10",584695,"/api/v1.1/game/584695/feed/live","R","2019","2019-04-04T23:35:00Z","2019-04-04",FALSE,1,TRUE,"N","Y","N","44-584695-2019-04-04","2019","night",9,FALSE,120,4,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,1,FALSE,FALSE,1,0,1,".000",440,"Springfield Cardinals","/api/v1/teams/440",5,TRUE,FALSE,1,1,0,"1.000",1350,"Northwest Arkansas Naturals","/api/v1/teams/1350",3329,"Arvest Ballpark","/api/v1/venues/3329","/api/v1/game/584695/content",NA,NA,NA,NA,NA,NA,NA
"11",584540,"/api/v1.1/game/584540/feed/live","R","2019","2019-04-05T00:05:00Z","2019-04-04",FALSE,1,TRUE,"N","Y","N","44-584540-2019-04-04","2019","night",9,FALSE,120,4,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,3,TRUE,FALSE,1,1,0,"1.000",237,"Midland RockHounds","/api/v1/teams/237",0,FALSE,FALSE,1,0,1,".000",540,"Frisco RoughRiders","/api/v1/teams/540",2755,"Dr Pepper Ballpark","/api/v1/venues/2755","/api/v1/game/584540/content",NA,NA,NA,NA,NA,NA,NA
"12",584330,"/api/v1.1/game/584330/feed/live","R","2019","2019-04-05T00:05:00Z","2019-04-04",FALSE,1,TRUE,"N","Y","N","44-584330-2019-04-04","2019","night",9,FALSE,120,4,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,6,TRUE,FALSE,1,1,0,"1.000",574,"Arkansas Travelers","/api/v1/teams/574",4,FALSE,FALSE,1,0,1,".000",260,"Tulsa Drillers","/api/v1/teams/260",4149,"ONEOK Field","/api/v1/venues/4149","/api/v1/game/584330/content",NA,NA,NA,NA,NA,NA,NA
"13",574699,"/api/v1.1/game/574699/feed/live","R","2019","2019-04-04T23:35:00Z","2019-04-05",NA,1,TRUE,"N","Y","N","44-574699-2019-04-04","2019","night",7,FALSE,120,5,1,"Regular Season","S","N","Normal Game","2019-04-05T22:10:00Z","2019-04-05","Final","D","Postponed","DR",FALSE,"F","Rain",NA,NA,FALSE,1,1,0,"1.000",4124,"Pensacola Blue Wahoos","/api/v1/teams/4124",NA,NA,FALSE,1,0,1,".000",417,"Mobile BayBears","/api/v1/teams/417",2780,"Hank Aaron Stadium","/api/v1/venues/2780","/api/v1/game/574699/content",NA,NA,NA,NA,NA,NA,NA
"14",574279,"/api/v1.1/game/574279/feed/live","R","2019","2019-04-04T23:35:00Z","2019-04-05",NA,1,TRUE,"N","Y","N","44-574279-2019-04-04","2019","night",7,FALSE,120,5,1,"Regular Season","S","N","Normal Game","2019-04-05T22:40:00Z","2019-04-05","Final","D","Postponed","DR",FALSE,"F","Rain",NA,NA,FALSE,1,0,1,".000",247,"Birmingham Barons","/api/v1/teams/247",NA,NA,FALSE,1,1,0,"1.000",5015,"Biloxi Shuckers","/api/v1/teams/5015",4960,"MGM Park","/api/v1/venues/4960","/api/v1/game/574279/content",NA,NA,NA,NA,NA,NA,NA
"15",572068,"/api/v1.1/game/572068/feed/live","R","2019","2019-04-05T22:00:00Z","2019-04-05",FALSE,1,TRUE,"N","Y","N","44-572068-2019-04-05","2019","night",9,FALSE,120,4,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,6,TRUE,FALSE,1,2,0,"1.000",522,"Reading Fightin Phils","/api/v1/teams/522",5,FALSE,FALSE,1,0,2,".000",546,"Portland Sea Dogs","/api/v1/teams/546",2779,"Hadlock Field","/api/v1/venues/2779","/api/v1/game/572068/content",NA,NA,NA,NA,NA,NA,NA
"16",571785,"/api/v1.1/game/571785/feed/live","R","2019","2019-04-05T22:05:00Z","2019-04-05",FALSE,1,TRUE,"N","Y","N","44-571785-2019-04-05","2019","night",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,1,FALSE,FALSE,1,0,1,".000",567,"Trenton Thunder","/api/v1/teams/567",11,TRUE,FALSE,1,1,0,"1.000",106,"Erie SeaWolves","/api/v1/teams/106",2512,"UPMC Park","/api/v1/venues/2512","/api/v1/game/571785/content",NA,NA,NA,NA,NA,NA,NA
"17",574700,"/api/v1.1/game/574700/feed/live","R","2019","2019-04-05T22:05:00Z","2019-04-05",FALSE,1,TRUE,"Y","Y","N","44-574700-2019-04-05","2019","night",7,FALSE,120,5,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,7,TRUE,FALSE,1,1,0,"1.000",4124,"Pensacola Blue Wahoos","/api/v1/teams/4124",0,FALSE,FALSE,1,0,1,".000",417,"Mobile BayBears","/api/v1/teams/417",2780,"Hank Aaron Stadium","/api/v1/venues/2780","/api/v1/game/574700/content",NA,NA,NA,NA,NA,NA,NA
"18",574699,"/api/v1.1/game/574699/feed/live","R","2019","2019-04-05T22:10:00Z","2019-04-05",FALSE,2,TRUE,"Y","Y","N","44-574699-2019-04-05","2019","night",7,FALSE,120,5,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",TRUE,"F",NA,4,TRUE,FALSE,1,2,0,"1.000",4124,"Pensacola Blue Wahoos","/api/v1/teams/4124",3,FALSE,FALSE,1,0,2,".000",417,"Mobile BayBears","/api/v1/teams/417",2780,"Hank Aaron Stadium","/api/v1/venues/2780","/api/v1/game/574699/content","2019-04-04T23:35:00Z","2019-04-04","Makeup of 4/4 PPD",NA,NA,NA,NA
"19",571506,"/api/v1.1/game/571506/feed/live","R","2019","2019-04-05T22:35:00Z","2019-04-05",FALSE,1,TRUE,"N","Y","N","44-571506-2019-04-05","2019","night",9,FALSE,120,4,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,7,TRUE,FALSE,1,2,0,"1.000",452,"Altoona Curve","/api/v1/teams/452",6,FALSE,FALSE,1,0,2,".000",402,"Akron RubberDucks","/api/v1/teams/402",2740,"Canal Park","/api/v1/venues/2740","/api/v1/game/571506/content",NA,NA,NA,NA,NA,NA,NA
"20",571997,"/api/v1.1/game/571997/feed/live","R","2019","2019-04-05T22:35:00Z","2019-04-05",FALSE,1,TRUE,"N","Y","N","44-571997-2019-04-05","2019","night",9,FALSE,120,4,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,4,FALSE,FALSE,1,1,1,".500",505,"Binghamton Rumble Ponies","/api/v1/teams/505",5,TRUE,FALSE,1,1,1,".500",463,"New Hampshire Fisher Cats","/api/v1/teams/463",2868,"Northeast Delta Dental Stadium","/api/v1/venues/2868","/api/v1/game/571997/content",NA,NA,NA,NA,NA,NA,NA
"21",574280,"/api/v1.1/game/574280/feed/live","R","2019","2019-04-05T22:35:00Z","2019-04-05",FALSE,1,TRUE,"Y","Y","N","44-574280-2019-04-05","2019","night",7,FALSE,120,5,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,3,FALSE,FALSE,1,0,1,".000",247,"Birmingham Barons","/api/v1/teams/247",5,TRUE,FALSE,1,1,0,"1.000",5015,"Biloxi Shuckers","/api/v1/teams/5015",4960,"MGM Park","/api/v1/venues/4960","/api/v1/game/574280/content",NA,NA,NA,NA,NA,NA,NA
"22",574279,"/api/v1.1/game/574279/feed/live","R","2019","2019-04-05T22:40:00Z","2019-04-05",FALSE,2,TRUE,"Y","Y","N","44-574279-2019-04-05","2019","night",7,FALSE,120,5,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",TRUE,"F",NA,0,FALSE,FALSE,1,0,2,".000",247,"Birmingham Barons","/api/v1/teams/247",5,TRUE,FALSE,1,2,0,"1.000",5015,"Biloxi Shuckers","/api/v1/teams/5015",4960,"MGM Park","/api/v1/venues/4960","/api/v1/game/574279/content","2019-04-04T23:35:00Z","2019-04-04","Makeup of 4/4 PPD",NA,NA,NA,NA
"23",574910,"/api/v1.1/game/574910/feed/live","R","2019","2019-04-05T23:00:00Z","2019-04-05",FALSE,1,TRUE,"N","Y","N","44-574910-2019-04-05","2019","night",9,FALSE,120,5,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,4,TRUE,FALSE,1,1,1,".500",430,"Mississippi Braves","/api/v1/teams/430",3,FALSE,FALSE,1,1,1,".500",553,"Tennessee Smokies","/api/v1/teams/553",2848,"Smokies Stadium","/api/v1/venues/2848","/api/v1/game/574910/content",NA,NA,NA,NA,NA,NA,NA
"24",574560,"/api/v1.1/game/574560/feed/live","R","2019","2019-04-05T23:05:00Z","2019-04-05",FALSE,1,TRUE,"N","Y","N","44-574560-2019-04-05","2019","night",9,FALSE,120,5,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,1,FALSE,FALSE,1,1,1,".500",104,"Jackson Generals","/api/v1/teams/104",2,TRUE,FALSE,1,1,1,".500",564,"Jacksonville Jumbo Shrimp","/api/v1/teams/564",2852,"Baseball Grounds of Jacksonville","/api/v1/venues/2852","/api/v1/game/574560/content",NA,NA,NA,NA,NA,NA,NA
"25",574420,"/api/v1.1/game/574420/feed/live","R","2019","2019-04-05T23:15:00Z","2019-04-05",FALSE,1,TRUE,"N","Y","N","44-574420-2019-04-05","2019","night",9,FALSE,120,4,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,3,TRUE,FALSE,1,2,0,"1.000",421,"Montgomery Biscuits","/api/v1/teams/421",1,FALSE,FALSE,1,0,2,".000",498,"Chattanooga Lookouts","/api/v1/teams/498",2682,"AT&T Field","/api/v1/venues/2682","/api/v1/game/574420/content",NA,NA,NA,NA,NA,NA,NA
"26",584547,"/api/v1.1/game/584547/feed/live","R","2019","2019-04-06T00:05:00Z","2019-04-05",FALSE,1,TRUE,"N","Y","N","44-584547-2019-04-05","2019","night",9,FALSE,120,4,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,1,FALSE,FALSE,1,1,1,".500",237,"Midland RockHounds","/api/v1/teams/237",4,TRUE,FALSE,1,1,1,".500",540,"Frisco RoughRiders","/api/v1/teams/540",2755,"Dr Pepper Ballpark","/api/v1/venues/2755","/api/v1/game/584547/content",NA,NA,NA,NA,NA,NA,NA
"27",584331,"/api/v1.1/game/584331/feed/live","R","2019","2019-04-06T00:05:00Z","2019-04-05",FALSE,1,TRUE,"N","Y","N","44-584331-2019-04-05","2019","night",9,FALSE,120,4,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,9,TRUE,FALSE,1,2,0,"1.000",574,"Arkansas Travelers","/api/v1/teams/574",4,FALSE,FALSE,1,0,2,".000",260,"Tulsa Drillers","/api/v1/teams/260",4149,"ONEOK Field","/api/v1/venues/4149","/api/v1/game/584331/content",NA,NA,NA,NA,NA,NA,NA
"28",584696,"/api/v1.1/game/584696/feed/live","R","2019","2019-04-06T00:05:00Z","2019-04-05",FALSE,1,TRUE,"N","Y","N","44-584696-2019-04-05","2019","night",9,FALSE,120,4,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,7,FALSE,FALSE,1,0,2,".000",440,"Springfield Cardinals","/api/v1/teams/440",8,TRUE,FALSE,1,2,0,"1.000",1350,"Northwest Arkansas Naturals","/api/v1/teams/1350",3329,"Arvest Ballpark","/api/v1/venues/3329","/api/v1/game/584696/content",NA,NA,NA,NA,NA,NA,NA
"29",584471,"/api/v1.1/game/584471/feed/live","R","2019","2019-04-06T00:15:00Z","2019-04-05",FALSE,1,TRUE,"N","Y","N","44-584471-2019-04-05","2019","night",9,FALSE,120,4,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,7,TRUE,FALSE,1,1,1,".500",5368,"Amarillo Sod Poodles","/api/v1/teams/5368",5,FALSE,FALSE,1,1,1,".500",482,"Corpus Christi Hooks","/api/v1/teams/482",2861,"Whataburger Field","/api/v1/venues/2861","/api/v1/game/584471/content",NA,NA,NA,NA,NA,NA,NA
"30",571856,"/api/v1.1/game/571856/feed/live","R","2019","2019-04-05T23:00:00Z","2019-04-06",NA,1,TRUE,"N","Y","N","44-571856-2019-04-05","2019","night",7,FALSE,120,4,2,"Regular Season","S","N","Normal Game","2019-04-06T20:05:00Z","2019-04-06","Final","D","Postponed","DI",FALSE,"F","Inclement Weather",NA,NA,FALSE,1,0,2,".000",418,"Bowie Baysox","/api/v1/teams/418",NA,NA,FALSE,1,2,0,"1.000",547,"Harrisburg Senators","/api/v1/teams/547",2749,"FNB Field","/api/v1/venues/2749","/api/v1/game/571856/content",NA,NA,NA,NA,NA,NA,NA
"31",572208,"/api/v1.1/game/572208/feed/live","R","2019","2019-04-05T23:05:00Z","2019-04-06",NA,1,TRUE,"N","Y","N","44-572208-2019-04-05","2019","night",7,FALSE,120,4,2,"Regular Season","S","N","Normal Game","2019-04-06T21:05:00Z","2019-04-06","Final","D","Postponed","DR",FALSE,"F","Rain",NA,NA,FALSE,1,0,2,".000",538,"Hartford Yard Goats","/api/v1/teams/538",NA,NA,FALSE,1,2,0,"1.000",3410,"Richmond Flying Squirrels","/api/v1/teams/3410",2853,"The Diamond","/api/v1/venues/2853","/api/v1/game/572208/content",NA,NA,NA,NA,NA,NA,NA
"32",572069,"/api/v1.1/game/572069/feed/live","R","2019","2019-04-06T17:00:00Z","2019-04-06",FALSE,1,TRUE,"N","Y","N","44-572069-2019-04-06","2019","day",9,FALSE,120,4,3,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,8,TRUE,FALSE,1,3,0,"1.000",522,"Reading Fightin Phils","/api/v1/teams/522",1,FALSE,FALSE,1,0,3,".000",546,"Portland Sea Dogs","/api/v1/teams/546",2779,"Hadlock Field","/api/v1/venues/2779","/api/v1/game/572069/content",NA,NA,NA,NA,NA,NA,NA
"33",571786,"/api/v1.1/game/571786/feed/live","R","2019","2019-04-06T17:35:00Z","2019-04-06",FALSE,1,TRUE,"N","Y","N","44-571786-2019-04-06","2019","day",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,3,TRUE,FALSE,1,1,1,".500",567,"Trenton Thunder","/api/v1/teams/567",2,FALSE,FALSE,1,1,1,".500",106,"Erie SeaWolves","/api/v1/teams/106",2512,"UPMC Park","/api/v1/venues/2512","/api/v1/game/571786/content",NA,NA,NA,NA,NA,NA,NA
"34",571507,"/api/v1.1/game/571507/feed/live","R","2019","2019-04-06T18:05:00Z","2019-04-06",FALSE,1,TRUE,"N","Y","N","44-571507-2019-04-06","2019","day",9,FALSE,120,4,3,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,2,TRUE,FALSE,1,3,0,"1.000",452,"Altoona Curve","/api/v1/teams/452",0,FALSE,FALSE,1,0,3,".000",402,"Akron RubberDucks","/api/v1/teams/402",2740,"Canal Park","/api/v1/venues/2740","/api/v1/game/571507/content",NA,NA,NA,NA,NA,NA,NA
"35",571857,"/api/v1.1/game/571857/feed/live","R","2019","2019-04-06T20:00:00Z","2019-04-06",FALSE,1,TRUE,"Y","Y","N","44-571857-2019-04-06","2019","night",7,FALSE,120,4,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,5,FALSE,FALSE,1,0,2,".000",418,"Bowie Baysox","/api/v1/teams/418",6,TRUE,FALSE,1,2,0,"1.000",547,"Harrisburg Senators","/api/v1/teams/547",2749,"FNB Field","/api/v1/venues/2749","/api/v1/game/571857/content",NA,NA,NA,NA,NA,NA,NA
"36",571856,"/api/v1.1/game/571856/feed/live","R","2019","2019-04-06T20:05:00Z","2019-04-06",FALSE,2,TRUE,"Y","Y","N","44-571856-2019-04-06","2019","night",7,FALSE,120,4,3,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",TRUE,"F",NA,2,FALSE,FALSE,1,0,3,".000",418,"Bowie Baysox","/api/v1/teams/418",4,TRUE,FALSE,1,3,0,"1.000",547,"Harrisburg Senators","/api/v1/teams/547",2749,"FNB Field","/api/v1/venues/2749","/api/v1/game/571856/content","2019-04-05T23:00:00Z","2019-04-05","Makeup of 4/5 PPD",NA,NA,NA,NA
"37",572209,"/api/v1.1/game/572209/feed/live","R","2019","2019-04-06T21:00:00Z","2019-04-06",FALSE,1,TRUE,"Y","Y","N","44-572209-2019-04-06","2019","night",7,FALSE,120,4,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,1,FALSE,FALSE,1,0,2,".000",538,"Hartford Yard Goats","/api/v1/teams/538",2,TRUE,FALSE,1,2,0,"1.000",3410,"Richmond Flying Squirrels","/api/v1/teams/3410",2853,"The Diamond","/api/v1/venues/2853","/api/v1/game/572209/content",NA,NA,NA,NA,NA,NA,NA
"38",572208,"/api/v1.1/game/572208/feed/live","R","2019","2019-04-06T21:05:00Z","2019-04-06",FALSE,2,TRUE,"Y","Y","N","44-572208-2019-04-06","2019","night",7,FALSE,120,4,3,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",TRUE,"F",NA,0,FALSE,FALSE,1,0,3,".000",538,"Hartford Yard Goats","/api/v1/teams/538",3,TRUE,FALSE,1,3,0,"1.000",3410,"Richmond Flying Squirrels","/api/v1/teams/3410",2853,"The Diamond","/api/v1/venues/2853","/api/v1/game/572208/content","2019-04-05T23:05:00Z","2019-04-05","makeup of 4/5 ppd",NA,NA,NA,NA
"39",571999,"/api/v1.1/game/571999/feed/live","R","2019","2019-04-06T22:35:00Z","2019-04-06",FALSE,1,TRUE,"N","Y","N","44-571999-2019-04-06","2019","night",9,FALSE,120,4,3,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,4,TRUE,FALSE,1,2,1,".667",505,"Binghamton Rumble Ponies","/api/v1/teams/505",2,FALSE,FALSE,1,1,2,".333",463,"New Hampshire Fisher Cats","/api/v1/teams/463",2868,"Northeast Delta Dental Stadium","/api/v1/venues/2868","/api/v1/game/571999/content",NA,NA,NA,NA,NA,NA,NA
"40",574561,"/api/v1.1/game/574561/feed/live","R","2019","2019-04-06T22:35:00Z","2019-04-06",FALSE,1,TRUE,"N","Y","N","44-574561-2019-04-06","2019","night",9,FALSE,120,5,3,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,1,FALSE,FALSE,1,1,2,".333",104,"Jackson Generals","/api/v1/teams/104",2,TRUE,FALSE,1,2,1,".667",564,"Jacksonville Jumbo Shrimp","/api/v1/teams/564",2852,"Baseball Grounds of Jacksonville","/api/v1/venues/2852","/api/v1/game/574561/content",NA,NA,NA,"2019-04-07T19:05:00Z","2019-04-07",NA,NA
"41",574911,"/api/v1.1/game/574911/feed/live","R","2019","2019-04-06T23:00:00Z","2019-04-06",FALSE,1,TRUE,"N","Y","N","44-574911-2019-04-06","2019","night",9,FALSE,120,5,3,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,3,FALSE,FALSE,1,1,2,".333",430,"Mississippi Braves","/api/v1/teams/430",4,TRUE,FALSE,1,2,1,".667",553,"Tennessee Smokies","/api/v1/teams/553",2848,"Smokies Stadium","/api/v1/venues/2848","/api/v1/game/574911/content",NA,NA,NA,NA,NA,NA,NA
"42",584697,"/api/v1.1/game/584697/feed/live","R","2019","2019-04-06T23:05:00Z","2019-04-06",FALSE,1,TRUE,"N","Y","N","44-584697-2019-04-06","2019","night",9,FALSE,120,4,3,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,4,FALSE,FALSE,1,0,3,".000",440,"Springfield Cardinals","/api/v1/teams/440",5,TRUE,FALSE,1,3,0,"1.000",1350,"Northwest Arkansas Naturals","/api/v1/teams/1350",3329,"Arvest Ballpark","/api/v1/venues/3329","/api/v1/game/584697/content",NA,NA,NA,NA,NA,NA,NA
"43",574421,"/api/v1.1/game/574421/feed/live","R","2019","2019-04-06T23:15:00Z","2019-04-06",FALSE,1,TRUE,"N","Y","N","44-574421-2019-04-06","2019","night",9,FALSE,120,4,3,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,5,FALSE,FALSE,1,2,1,".667",421,"Montgomery Biscuits","/api/v1/teams/421",6,TRUE,FALSE,1,1,2,".333",498,"Chattanooga Lookouts","/api/v1/teams/498",2682,"AT&T Field","/api/v1/venues/2682","/api/v1/game/574421/content",NA,NA,NA,NA,NA,NA,NA
"44",574281,"/api/v1.1/game/574281/feed/live","R","2019","2019-04-06T23:35:00Z","2019-04-06",FALSE,1,TRUE,"N","Y","N","44-574281-2019-04-06","2019","night",9,FALSE,120,5,3,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,4,TRUE,FALSE,1,1,2,".333",247,"Birmingham Barons","/api/v1/teams/247",0,FALSE,FALSE,1,2,1,".667",5015,"Biloxi Shuckers","/api/v1/teams/5015",4960,"MGM Park","/api/v1/venues/4960","/api/v1/game/574281/content",NA,NA,NA,"2019-04-07T17:35:00Z","2019-04-07",NA,NA
